timestamp,target_send_rate,send_rate,recv_rate,latency,loss,reward,action,bytes_sent,bytes_acked,bytes_lost,MI,send_start_time,send_end_time,recv_start_time,recv_end_time,latency_increase,packet_size,min_lat,sent_latency_inflation,latency_ratio,send_ratio,bandwidth,queue_delay,packet_in_queue,queue_size,recv_ratio,srtt
0.112035,1392421.0,1392421.0,0.0,0.111269,0.0,-111.2692,-2.0446317195892334,19500,0,0,0.112035,0.0,0.112035,0.111269,0.111269,0.0,1500,0.1112691518350024,0.0,1.0,1.0,478310.0,0.025088331835002406,4.87788519858,6,0.0,0.1112691518350024
0.269468,457336.0,457336.0,478310.0,0.168915,0.0,400.1257,-1.1886690855026245,9000,9000,0,0.157433,0.112035,0.269468,0.111269,0.261799,0.049410749505007234,1500,0.1112691518350024,0.3138519285551619,1.518075975882244,0.9561508063968254,478310.0,0.08273420625751084,4.305075016715166,6,1.0458601230159672,0.14654129915525582
0.499181,208956.0,208956.0,478310.0,0.201642,0.35714285714285715,-346.8866,1.272070050239563,6000,13500,7500,0.229713,0.269468,0.499181,0.261799,0.487594,-0.03080604791125202,1500,0.1112691518350024,-0.13410670804305472,1.8121974836306287,0.4368640342801053,478310.0,0.11546085696110568,0.3920897366841398,6,2.2890417190050196,0.18070884672454707
0.726663,474764.0,474764.0,428291.0,0.092683,0.0,416.851,0.7623435258865356,13500,12000,0,0.22748199999999996,0.499181,0.726663,0.487594,0.711741,-0.013003415310405178,1500,0.09268252765520257,-0.05716249122945506,1.0,1.1085073457126418,478310.0,0.006501707655202587,0,6,0.9021140039059605,0.12128366712323818
0.855742,836697.0,836697.0,475469.0,0.08833,0.0,477.3304,-1.1810568571090698,13500,7500,0,0.12907900000000005,0.726663,0.855742,0.711741,0.837932,0.0035820721861801325,1500,0.08833006331170808,0.027750998581072914,1.0,1.759730213047026,478310.0,0.0021492433117080803,3.4266818947436413,6,0.568268927012664,0.10552866102246232
0.980866,383620.0,383620.0,478310.0,0.129166,0.0,439.8751,-0.11071939021348953,6000,7500,0,0.125124,0.855742,0.980866,0.837932,0.963374,0.026865541396351028,1500,0.08833006331170808,0.21471155120473215,1.4623071850220313,0.8020318021454925,478310.0,0.04298486623416167,3.1145170766326786,6,1.2468333516513042,0.11842926696260389
1.154588,345380.0,345380.0,478310.0,0.169445,0.0,399.5961,0.020822398364543915,7500,10500,0,0.17372199999999993,0.980866,1.154588,0.963374,1.138992,-0.004735376026894111,1500,0.08833006331170808,-0.027258372194187322,1.9183120328142944,0.7220831914992781,478310.0,0.08326380331009806,1.328155804805435,6,1.3848819800439847,0.14885379345346786
1.358802,352571.0,352571.0,470857.0,0.115603,0.0,444.5715,0.992687463760376,9000,12000,0,0.20421400000000012,1.154588,1.358802,1.138992,1.342876,-0.036766915611212994,1500,0.08833006331170808,-0.18004107145751475,1.3087576490800308,0.7487860882181201,478310.0,0.029421826002921342,0,6,1.335494897320664,0.12294448486199788
1.512524,702564.0,702564.0,394001.0,0.090986,0.0,377.7541,-1.1324975490570068,13500,7500,0,0.15372199999999991,1.358802,1.512524,1.342876,1.495159,0.00800804457581826,1500,0.08833006331170808,0.05209413150636672,1.0300643216388465,1.783151351679155,478310.0,0.004804826745490958,2.5535518673729936,6,0.5608048913281094,0.1079151232306041
1.658219,329456.0,329456.0,478310.0,0.130225,0.0,438.8157,0.3254656493663788,6000,9000,0,0.14569500000000013,1.512524,1.658219,1.495159,1.645689,0.024024133727452948,1500,0.08833006331170808,0.16489368900960297,1.474300598058521,0.6887919679939528,478310.0,0.04404424516699825,1.517294365584655,6,1.4518171617366762,0.12191298270279889
1.823098,436683.0,436683.0,478310.0,0.12808,0.0,440.9605,-0.07038680464029312,9000,10500,0,0.164879,1.658219,1.823098,1.645689,1.821308,-0.03296586213534673,1500,0.08833006331170808,-0.19993920163056486,1.4500187364529324,0.91297009313547,478310.0,0.0418994267940505,0.5888465479321794,6,1.0953261311831561,0.12292133373925206
1.999583,407967.0,407967.0,476693.0,0.09699,0.0,470.1272,0.866661012172699,9000,10500,0,0.176485,1.823098,1.999583,1.821308,1.997522,-0.011122895479936029,1500,0.08833006331170808,-0.06302467650227944,1.098036470205755,0.8558283227040747,478310.0,0.010808810931838815,0,6,1.168458642313216,0.10610450696424076
2.125644,761536.0,761536.0,423539.0,0.088513,0.0,415.367,-1.4173450469970703,12000,6000,0,0.12606099999999976,1.999583,2.125644,1.997522,2.110852,0.004665357716368612,1500,0.08833006331170808,0.037008751809839056,1.0020767057058353,1.798030766368887,478310.0,0.0023326788581843096,2.603401790869023,6,0.5561640093731512,0.09902605894108975
2.239919,315030.0,315030.0,478310.0,0.123504,0.0,445.5371,0.5846328735351562,4500,7500,0,0.11427500000000013,2.125644,2.239919,2.110852,2.236294,0.02332678858184363,1500,0.08833006331170808,0.20412891603711328,1.3982066478897128,0.6586316797989809,478310.0,0.03732286173094946,1.938717788284878,6,1.5182992720684303,0.11215338632235898
2.408186,499207.0,499207.0,478310.0,0.139942,0.0,429.0992,-0.08626580983400345,10500,9000,0,0.16826700000000017,2.239919,2.408186,2.236294,2.386824,-0.02688064070827853,1500,0.08833006331170808,-0.15975007404319821,1.584302761795944,1.0436894113611461,478310.0,0.05376074325434971,1.671581808009356,6,0.9581394513678473,0.12579458639809518
