trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
2.5066407183384682,98.34874000000002,2.30671992566574,2.2857816547076353,0.24313523267495435,0.013370376801528083,205.48479735051532,186.069223178008
