timestamp,target_send_rate,send_rate,recv_rate,latency,loss,reward,action,bytes_sent,bytes_acked,bytes_lost,MI,send_start_time,send_end_time,recv_start_time,recv_end_time,latency_increase,packet_size,min_lat,sent_latency_inflation,latency_ratio,send_ratio,bandwidth,queue_delay,packet_in_queue,queue_size,recv_ratio,srtt
0.216367,610074.0,610074.0,0.0,0.196697,0.0,-196.6975,-2.2671096324920654,16500,0,0,0.216367,0.0,0.216367,0.196697,0.196697,0.0,1500,0.19669748,0.0,1.0,1.0,2670200.0,0.0,1,87,0.0,0.19669748
0.47342,186732.0,186732.0,554613.0,0.196697,0.09090909090909091,-267.887,1.6188842058181763,6000,15000,1500,0.257053,0.216367,0.47342,0.196697,0.413065,0.0,1500,0.19669748,0.0,1.0000000000000002,0.3366890382435526,2670200.0,0.0,1,87,2.9700996659018775,0.19669748
0.694266,489029.0,489029.0,186732.0,0.196697,0.0,-159.45,0.5687517523765564,13500,6000,0,0.22084600000000004,0.47342,0.694266,0.413065,0.670118,0.0,1500,0.19669748,0.0,1.0,2.6188842058181767,2670200.0,0.0,1,87,0.3818420065226159,0.19669748
0.897612,767166.0,767166.0,489029.0,0.196697,0.0,-99.1507,-0.06556779891252518,19500,13500,0,0.20334599999999992,0.694266,0.897612,0.670118,0.890963,0.0,1500,0.19669748,0.0,1.0,1.5687517523765555,2670200.0,0.0,1,87,0.6374494871384627,0.19669748
1.11429,719960.0,719960.0,763590.0,0.196697,0.0,-44.3841,-0.05651428550481796,19500,21000,0,0.21667800000000004,0.897612,1.11429,0.890963,1.110977,0.0,1500,0.19669748,0.0,1.0000000000000002,0.9428620264551661,2670200.0,0.0,1,87,1.0606005671472982,0.19669748
1.325605,681448.0,681448.0,719960.0,0.196697,0.0,-53.087,0.20949703454971313,18000,18000,0,0.21131499999999992,1.11429,1.325605,1.110977,1.310988,0.0,1500,0.19669748,0.0,1.0,0.9465087351111351,2670200.0,0.0,1,87,1.0565142855048075,0.19669748
1.529437,824209.0,824209.0,681448.0,0.196697,0.0,-60.7689,0.35194361209869385,21000,18000,0,0.203832,1.325605,1.529437,1.310988,1.522303,0.0,1500,0.19669748,0.0,1.0,1.209497034549714,2670200.0,0.0,1,87,0.8267899560186123,0.19669748
1.734052,1114285.0,1114285.0,824209.0,0.196697,0.0,-32.2923,-0.5681045055389404,28500,21000,0,0.204615,1.529437,1.734052,1.522303,1.726134,0.0,1500,0.19669748,0.0,1.0000000000000002,1.3519436120986754,2670200.0,0.0,1,87,0.7396758200940501,0.19669748
1.9367,710593.0,710593.0,1114285.0,0.196697,0.0,25.5691,1.0601799488067627,18000,28500,0,0.20264800000000016,1.734052,1.9367,1.726134,1.93075,2.7755575615628914e-17,1500,0.19669748,1.3696478833536503e-16,1.0,0.6377125991716469,2670200.0,0.0,1,87,1.568104505538928,0.19669748
2.141625,1463950.0,1463950.0,739882.0,0.196697,0.0,-49.1132,-0.6763083934783936,37500,19500,0,0.2049249999999998,1.9367,2.141625,1.93075,2.141594,2.7755575615628914e-17,1500,0.19669748,1.3544261309811782e-16,1.0000000000000002,1.978627645052375,2670200.0,0.0,1,87,0.5054008026727685,0.19669748
2.347735,873318.0,873318.0,1463950.0,0.196697,0.0,95.3169,1.2809804677963257,22500,36000,0,0.20611000000000024,2.141625,2.347735,2.141594,2.338322,0.0,1500,0.19669748,0.0,1.0,0.5965489428380005,2670200.0,0.0,1,87,1.6763083934783891,0.19669748
2.552552,1992021.0,1992021.0,905086.0,0.196697,0.0,-16.1598,-0.6144275069236755,51000,24000,0,0.2048169999999998,2.347735,2.552552,2.338322,2.550457,0.0,1500,0.19669748,0.0,1.0,2.200919188559017,2670200.0,0.0,1,87,0.4543556188697317,0.19669748
2.756785,1233887.0,1233887.0,1992021.0,0.196697,0.0,200.6513,1.239087700843811,31500,49500,0,0.2042329999999999,2.552552,2.756785,2.550457,2.74925,0.0,1500,0.19669748,0.0,1.0,0.6194146195548553,2670200.0,0.0,1,87,1.6144275069236398,0.19669748
2.960927,2762782.0,2762782.0,1264812.0,0.196704,0.0,55.5879,-0.5161643028259277,70500,33000,0,0.20414200000000005,2.756785,2.960927,2.74925,2.957977,1.3690602146537723e-05,1500,0.19669748,6.706408272540691e-05,1.0000348011630513,2.184341538567616,2670200.0,0.003463722343067041,2.541471900076324,87,0.4578038655327458,0.19671630457795145
3.165074,1822218.0,1822218.0,2670200.0,0.200387,0.0,332.2381,1.1502131223678589,46500,69000,0,0.2041470000000003,2.960927,3.165074,2.957977,3.164703,0.003463722343067216,1500,0.19669748,0.016966818220799318,1.0187578268846378,0.6824274445985392,2670200.0,0.0005085208308037483,1,87,1.4653572448105212,0.20272332780316443
