trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
8.261503072912006,158.26571000000004,3.3024172038135013,3.111109231130099,0.6327292107258822,0.06795058139534882,-301.99539850568806,-580.3408332432807
