trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
19.26871045219071,199.82056000000003,10.252809111516559,9.7847541768481,0.44708867690190085,0.058364544319600475,-199.21909979269265,-309.91509257484614
