trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
2.381020718268883,189.03407999999996,1.6362124180713864,1.6179632772963748,0.5120875961275303,0.02347188264058675,-133.54093569371813,-219.26882492966132
