trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
3.534585005271342,172.59960999999998,2.474074780313466,2.4523318205382223,0.8721740789529248,0.014227970897332298,-274.77703474322243,-553.7248229830838
