bandwidth_lower_bound_min,bandwidth_lower_bound_max,bandwidth_upper_bound_min,bandwidth_upper_bound_max,delay_min,delay_max,queue_min,queue_max,loss_min,loss_max,T_s_min,T_s_max,delay_noise_min,delay_noise_max,duration_min,duration_max,weight
0.1,0.1,0.1,100,2,200,0.2,3,0,0.05,1,30,0,0,30,30,0.7
0.1,0.1,9.57315375266522,9.57315375266522,43.36405593788053,43.36405593788053,0.7205542012747184,0.7205542012747184,0.00013303296525102502,0.00013303296525102502,12.16656280192671,12.16656280192671,0.0,0.0,30,30,0.3
