bandwidth_lower_bound_min,bandwidth_lower_bound_max,bandwidth_upper_bound_min,bandwidth_upper_bound_max,delay_min,delay_max,queue_min,queue_max,loss_min,loss_max,T_s_min,T_s_max,delay_noise_min,delay_noise_max,duration_min,duration_max,weight
0.1,0.1,0.1,100,2,200,0.2,3,0,0.05,1,30,0,0,30,30,0.006782230728489994
0.1,0.1,9.57315375266522,9.57315375266522,43.36405593788053,43.36405593788053,0.7205542012747184,0.7205542012747184,0.00013303296525102502,0.00013303296525102502,12.16656280192671,12.16656280192671,0.0,0.0,30,30,0.002906670312209998
0.1,0.1,36.50132385015482,36.50132385015482,182.8064659831375,182.8064659831375,0.6699401426202205,0.6699401426202205,0.0008150538367177688,0.0008150538367177688,21.687452408649882,21.687452408649882,0.0,0.0,30,30,0.004152386160299997
0.1,0.1,37.60759204772144,37.60759204772144,53.249710341659565,53.249710341659565,1.8967900973571263,1.8967900973571263,0.0004047089444492249,0.0004047089444492249,2.1409778404306383,2.1409778404306383,0.0,0.0,30,30,0.005931980228999997
0.1,0.1,45.01348419426472,45.01348419426472,146.05506277064586,146.05506277064586,2.8659319554336946,2.8659319554336946,0.0003839841859900294,0.0003839841859900294,9.791472270951765,9.791472270951765,0.0,0.0,30,30,0.008474257469999996
0.1,0.1,7.229201433989462,7.229201433989462,172.59960745192254,172.59960745192254,1.9482501740476792,1.9482501740476792,0.0003074884331489297,0.0003074884331489297,15.490629697011343,15.490629697011343,0.0,0.0,30,30,0.012106082099999995
0.1,0.1,17.212798919567327,17.212798919567327,166.01255820751408,166.01255820751408,2.005613797010248,2.005613797010248,0,0,16.248749940476934,16.248749940476934,0.0,0.0,30,30,0.017294402999999993
0.1,0.1,20.178690751945865,20.178690751945865,158.26570576183022,158.26570576183022,0.9546146877273711,0.9546146877273711,0,0,9.930113626124154,9.930113626124154,0.0,0.0,30,30,0.024706289999999992
0.1,0.1,9.759553685611676,9.759553685611676,177.58668937540355,177.58668937540355,2.636405216154713,2.636405216154713,0.005909674046101789,0.005909674046101789,7.081739922876888,7.081739922876888,0.0,0.0,30,30,0.03529469999999999
0.1,0.1,22.14903218361596,22.14903218361596,135.66555196512712,135.66555196512712,2.0368646155732897,2.0368646155732897,0,0,5.220650361925443,5.220650361925443,0.0,0.0,30,30,0.05042099999999999
0.1,0.1,34.074037029399165,34.074037029399165,101.72121223334038,101.72121223334038,2.9488334963577287,2.9488334963577287,0,0,1.0724666089892356,1.0724666089892356,0.0,0.0,30,30,0.07202999999999998
0.1,0.1,31.926056690693187,31.926056690693187,74.66349134203003,74.66349134203003,1.2812258476791725,1.2812258476791725,0.0005589297700069402,0.0005589297700069402,1.7721065784203165,1.7721065784203165,0.0,0.0,30,30,0.10289999999999999
0.1,0.1,2.187653078023546,2.187653078023546,14.389509064198084,14.389509064198084,0.9918710121310728,0.9918710121310728,0.030941712643362446,0.030941712643362446,2.2747329171056965,2.2747329171056965,0.0,0.0,30,30,0.147
0.1,0.1,22.527051918649214,22.527051918649214,86.5466027809662,86.5466027809662,1.9928090298812413,1.9928090298812413,0.0020351059787847695,0.0020351059787847695,1.4349993449979492,1.4349993449979492,0.0,0.0,30,30,0.21
0.1,0.1,43.8414139811475,43.8414139811475,99.82456668608955,99.82456668608955,2.2184551758109095,2.2184551758109095,0.00046703860413102144,0.00046703860413102144,5.745419715547762,5.745419715547762,0.0,0.0,30,30,0.3
