bandwidth_lower_bound_min,bandwidth_lower_bound_max,bandwidth_upper_bound_min,bandwidth_upper_bound_max,delay_min,delay_max,queue_min,queue_max,loss_min,loss_max,T_s_min,T_s_max,delay_noise_min,delay_noise_max,duration_min,duration_max,weight
0.1,0.1,0.1,100,2,200,0.2,3,0,0.05,0,15,0,0,30,30,0.028247524899999984
0.1,0.1,0.1907133626483571,0.1907133626483571,164.57892025171182,164.57892025171182,2.843929994268643,2.843929994268643,0.00026354888572009986,0.00026354888572009986,2.4752384657872275,2.4752384657872275,0.0,0.0,30,30,0.012106082099999995
0.1,0.1,2.4527629620474887,2.4527629620474887,145.53691798004527,145.53691798004527,0.23578628085370423,0.23578628085370423,0.0006246294189162234,0.0006246294189162234,2.704045333151538,2.704045333151538,0.0,0.0,30,30,0.017294402999999993
0.1,0.1,15.760213425413244,15.760213425413244,127.96759877890777,127.96759877890777,0.8183870583208794,0.8183870583208794,0.00012892766501897541,0.00012892766501897541,0.5275239220620714,0.5275239220620714,0.0,0.0,30,30,0.024706289999999992
0.1,0.1,29.70541321550833,29.70541321550833,193.21834121251396,193.21834121251396,1.905318895731578,1.905318895731578,0.0004757015284708271,0.0004757015284708271,11.665536158607303,11.665536158607303,0.0,0.0,30,30,0.03529469999999999
0.1,0.1,2.335422423017705,2.335422423017705,147.4290653312846,147.4290653312846,0.6204833757488927,0.6204833757488927,0.0019832345477320892,0.0019832345477320892,1.6507973791632424,1.6507973791632424,0.0,0.0,30,30,0.05042099999999999
0.1,0.1,0.5619491797596131,0.5619491797596131,183.69071977163938,183.69071977163938,2.6240020957324313,2.6240020957324313,0.004519450963993883,0.004519450963993883,4.567115387312147,4.567115387312147,0.0,0.0,30,30,0.07202999999999998
0.1,0.1,82.43973322077174,82.43973322077174,162.38774529614108,162.38774529614108,0.33372268309370845,0.33372268309370845,0.03488932296332308,0.03488932296332308,6.301553318846355,6.301553318846355,0.0,0.0,30,30,0.10289999999999999
0.1,0.1,4.521204028593065,4.521204028593065,120.3076241413321,120.3076241413321,1.0336320112449606,1.0336320112449606,0.00011137540496901295,0.00011137540496901295,0.7679049843068053,0.7679049843068053,0.0,0.0,30,30,0.147
0.1,0.1,11.505634509615147,11.505634509615147,172.60195908832594,172.60195908832594,2.1590357611778663,2.1590357611778663,0.00269761264324687,0.00269761264324687,1.6740469599754921,1.6740469599754921,0.0,0.0,30,30,0.21
0.1,0.1,26.289443591435635,26.289443591435635,196.58289907975438,196.58289907975438,1.7372768098359828,1.7372768098359828,0,0,1.244993475103393,1.244993475103393,0.0,0.0,30,30,0.3
