trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
50.138713385079086,162.38775,30.726135059538663,29.19682695906758,0.34430990424232927,0.060053374991863584,-135.34973361015548,-173.25614184086686
