trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
18.8813434559209,101.72121,9.942547300108712,9.914269344062811,0.3046254183930003,0.009575152880592186,12.560745519504316,-61.234306823156544
