timestamp,target_send_rate,send_rate,recv_rate,latency,loss,reward,action,bytes_sent,bytes_acked,bytes_lost,MI,send_start_time,send_end_time,recv_start_time,recv_end_time,latency_increase,packet_size,min_lat,sent_latency_inflation,latency_ratio,send_ratio,bandwidth,queue_delay,packet_in_queue,queue_size,recv_ratio,srtt
0.180117,666235.0,666235.0,0.0,0.180117,0.0,-180.1166,-1.424525260925293,15000,0,0,0.180117,0.0,0.180117,0.180117,0.180117,0.0,1500,0.18011664,0.0,1.0,1.0,719070.0,0.0,1,6,0.0,0.18011664
0.398465,274790.0,274790.0,666235.0,0.180117,0.0,290.1991,0.7974684238433838,7500,15000,0,0.21834800000000001,0.180117,0.398465,0.180117,0.360233,0.0,1500,0.18011664,0.0,1.0,0.4124518791849424,719070.0,0.0,1,6,2.424525260925293,0.18011664
0.617122,493926.0,493926.0,296731.0,0.180117,0.0,29.3551,0.1349690556526184,13500,9000,0,0.21865699999999993,0.398465,0.617122,0.360233,0.602877,0.0,1500,0.18011664,0.0,1.0000000000000002,1.664557019869487,719070.0,0.0,1,6,0.6007604353970445,0.18011664
0.831181,560591.0,560591.0,500540.0,0.180117,0.0,173.2298,0.07124209403991699,15000,13500,0,0.214059,0.617122,0.831181,0.602877,0.818644,0.0,1500,0.18011664,0.0,1.0,1.1199724939134366,719070.0,0.0,1,6,0.8928790710794821,0.18011664
1.031005,600528.0,600528.0,560591.0,0.180117,0.0,215.6217,-0.1524801403284073,15000,13500,0,0.199824,0.831181,1.031005,0.818644,1.011298,0.0,1500,0.18011664,0.0,1.0,1.0712420940399192,719070.0,0.0,1,6,0.9334958041358816,0.18011664
1.238269,521075.0,521075.0,592318.0,0.180117,0.0,238.0188,0.05107760429382324,13500,16500,0,0.20726400000000011,1.031005,1.238269,1.011298,1.234151,2.7755575615628914e-17,1500,0.18011664,1.3391420552192558e-16,1.0000000000000002,0.8797217370271025,719070.0,0.0,1,6,1.1367230772077557,0.18011664
1.435461,547690.0,547690.0,521075.0,0.180117,0.0,187.7262,0.38498857617378235,13500,12000,0,0.19719200000000003,1.238269,1.435461,1.234151,1.418386,0.0,1500,0.18011664,0.0,1.0,1.0510776042938257,719070.0,0.0,1,6,0.9514045356069187,0.18011664
1.641118,758545.0,758545.0,561062.0,0.180203,0.0,215.8676,-0.3964012563228607,19500,15000,0,0.20565699999999998,1.435461,1.641118,1.418386,1.632266,0.00017369088641183694,1500,0.18011664,0.0008445659594189511,1.0004821622433437,1.3519793972926315,719070.0,0.00521072659235579,1.6244795284608933,6,0.7396562418055498,0.1802251968040074
1.839935,543214.0,543214.0,719070.0,0.18663,0.0,320.9836,0.1660124957561493,13500,18000,0,0.19881700000000002,1.641118,1.839935,1.632266,1.832525,0.005210726592355913,1500,0.18011664,0.026208697590165635,1.0361621682507776,0.7554395862834504,719070.0,0.0019624620654492713,1,6,1.3237325898153125,0.18639876196219285
2.048336,633394.0,633394.0,581192.0,0.180754,0.0,229.5272,0.2534414231777191,16500,15000,0,0.20840099999999984,1.839935,2.048336,1.832525,2.038997,-0.0012744501944544906,1500,0.18011664,-0.006115374391547097,1.0035378469042464,1.089819891849668,719070.0,0.0,1,6,0.9175828111402669,0.18201139941090322
2.259943,793923.0,793923.0,640330.0,0.18026,0.0,271.769,-0.30800536274909973,21000,16500,0,0.21160699999999988,2.048336,2.259943,2.038997,2.245141,0.00026223307715642075,1500,0.18011664,0.0012392426336212913,1.0007941310914057,1.2398646011819539,719070.0,0.01022709000910088,2.225665602140698,6,0.8065396810641318,0.18074947161611812
2.457646,606972.0,606972.0,719070.0,0.191917,0.0,315.6965,-0.017592990770936012,15000,18000,0,0.19770300000000018,2.259943,2.457646,2.245141,2.445399,0.009440390777631591,1500,0.18011664,0.04775043781414194,1.0655158150409616,0.8441069223933788,719070.0,0.008992327455542475,1,6,1.1846840411693371,0.19158595140994472
2.678945,596478.0,596478.0,670681.0,0.187034,0.0,286.4203,0.25748366117477417,16500,19500,0,0.22129900000000013,2.457646,2.678945,2.445399,2.677999,-0.01375266784458154,1500,0.18011664,-0.062145193973626466,1.03840386410607,0.8893623805852114,719070.0,0.0,1,6,1.1244010561161668,0.18520854832703876
2.886928,750062.0,750062.0,606824.0,0.180186,0.0,248.1899,-0.04699017107486725,19500,15000,0,0.20798300000000003,2.678945,2.886928,2.677999,2.87575,0.00013790684989403723,1500,0.18011664,0.0006630680714351918,1.0003828265114596,1.2360452375216457,719070.0,0.004137205496821593,1.4958233927665752,6,0.809031878157686,0.18154238849809293
