trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
44.22112594753471,113.26553000000001,33.99777115093016,33.73554543381218,0.2563611066498631,0.015201073016918865,120.76235155562634,94.6782496633567
