trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
1.7502773744631777,64.90391999999999,0.2810177066750853,0.2792810155380235,0.12980783999999937,0.010000000000000009,-60.31566612562628,-70.0259095434965
