trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
12.508573838026381,22.655329999999996,11.97051883229328,11.913137949398882,0.05155572307753331,0.0062821626679141485,419.18723574636846,412.07884139063196
