trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
9.862654800806654,166.01256,7.690937894451315,7.672464996716419,0.3623236311948327,0.013418630051490132,25.678646029480557,-0.1953869952139229
