trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
41.11348549398788,103.82041000000002,28.89026231287812,28.64642378784128,0.29503883727954244,0.015299411561093823,113.44102748569911,22.744670160225205
