trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
41.52399882970762,195.33959000000004,6.746821430952751,6.2925812431332435,0.7416652990779025,0.0794450702555285,-494.4823384998503,-824.7850246424186
