timestamp,packet_event_id,event_type,bytes,cur_latency,queue_delay,packet_in_queue,sending_rate,bandwidth
4.991993480700849,50,sent,1500,0.0,0,2.08548665234549,211996.43266903167,135290.0
5.048598206775341,51,sent,1500,0.0,0,2.447315536460653,211996.43266903167,135290.0
5.056272928091844,47,acked,1500,0.23409362561447192,0.032093625614471905,2.8091444205758114,211996.43266903167,135290.0
5.105202932849833,52,sent,1500,0.0,0,2.8091444205758114,114508.27922189064,135290.0
5.144971279780812,48,acked,1500,0.2661872512289475,0.0641872512289475,3.1709733046909703,114508.27922189064,135290.0
5.209998848756898,53,sent,1500,0.0,0,3.1709733046909703,114508.27922189064,135290.0
5.233669631469776,49,acked,1500,0.2982808768434194,0.0962808768434194,2.9894866827687405,114508.27922189064,135290.0
5.314794764663963,54,sent,1500,0.0,0,2.9894866827687405,114508.27922189064,135290.0
5.32236798315874,50,acked,1500,0.33037450245789135,0.12837450245789134,2.808000060846501,114508.27922189064,135290.0
5.411066334847705,51,acked,1500,0.36246812807236417,0.16046812807236413,2.808000060846501,114508.27922189064,135290.0
5.419590680571028,55,sent,1500,0.0,0,2.808000060846501,60000,135290.0
5.499764686536669,52,acked,1500,0.3945617536868363,0.19256175368683637,2.6265134389242712,60000,135290.0
5.588463038225633,53,acked,1500,0.3784641894687354,0.17646418946873543,2.6265134389242712,60000,135290.0
5.6195906805710285,56,sent,1500,0.0,0,2.6265134389242712,60000,135290.0
5.677161389914598,54,acked,1500,0.36236662525063534,0.16036662525063533,1.371680105590928,60000,135290.0
5.765859741603562,55,acked,1500,0.3462690610325344,0.1442690610325344,1.371680105590928,60000,135290.0
5.819590680571029,57,sent,1500,0.0,0,1.371680105590928,60000,135290.0
5.854558093292524,56,acked,1500,0.2349674127214956,0.03296741272149557,1,60000,135290.0
6.019590680571029,58,sent,1500,0.0,0,1,137121.72031402588,135290.0
6.021590680571029,57,acked,1500,0.202,0,1,137121.72031402588,135290.0
6.107104168386953,59,sent,1500,0.0,0,1,137121.72031402588,135290.0
6.194617656202877,60,sent,1500,0.0,0,1.0133583527819656,137121.72031402588,135290.0
6.221590680571029,58,acked,1500,0.202,0,1.0267167055639352,137121.72031402588,135290.0
6.282131144018801,61,sent,1500,0.0,0,1.0267167055639352,137121.72031402588,135290.0
6.310289032259993,59,acked,1500,0.20318486387304008,0.0011848638730400532,1.040075058345911,137121.72031402588,135290.0
6.369644631834725,62,sent,1500,0.0,0,1.040075058345911,137121.72031402588,135290.0
6.398987383948957,60,acked,1500,0.20436972774608045,0.0023697277460804312,1.0534334111278767,137121.72031402588,135290.0
6.457158119650649,63,sent,1500,0.0,0,1.0534334111278767,111650.96006281613,135290.0
6.487685735637922,61,acked,1500,0.20555459161912137,0.0035545916191213806,1.066791763909852,111650.96006281613,135290.0
6.564635923632349,64,sent,1500,0.0,0,1.066791763909852,111650.96006281613,135290.0
6.576384087326886,62,acked,1500,0.20673945549216144,0.004739455492161424,1,111650.96006281613,135290.0
6.665082439015851,63,acked,1500,0.20792431936520236,0.005924319365202353,1,111650.96006281613,135290.0
6.672113727614049,65,sent,1500,0.0,0,1,111650.96006281613,135290.0
6.766635923632349,64,acked,1500,0.202,0,1,111650.96006281613,135290.0
6.77959153159575,66,sent,1500,0.0,0,1,163992.31215945797,135290.0
6.85276569349385,67,sent,1500,0.0,0,1,163992.31215945797,135290.0
6.874113727614049,65,acked,1500,0.202,0,1.1750223030671656,163992.31215945797,135290.0
6.92593985539195,68,sent,1500,0.0,0,1.1750223030671656,163992.31215945797,135290.0
6.9815915315957495,66,acked,1500,0.202,0,1.3500446061343414,163992.31215945797,135290.0
6.99911401729005,69,sent,1500,0.0,0,1.3500446061343414,163992.31215945797,135290.0
7.070289883284714,67,acked,1500,0.217524189790864,0.015524189790863974,1.5250669092015112,163992.31215945797,135290.0
7.07228817918815,70,sent,1500,0.0,0,1.5250669092015112,163992.31215945797,135290.0
7.14546234108625,71,sent,1500,0.0,0,1.7000892122686768,91159.44205535852,135290.0
7.158988234973679,68,acked,1500,0.23304837958172886,0.031048379581728854,1.8751115153358424,91159.44205535852,135290.0
7.247686586662643,69,acked,1500,0.24857256937259334,0.04657256937259332,1.8751115153358424,91159.44205535852,135290.0
7.2770998295288924,72,sent,1500,0.0,0,1.8751115153358424,91159.44205535852,135290.0
7.336384938351607,70,acked,1500,0.2640967591634573,0.0620967591634573,1.3910085310520919,91159.44205535852,135290.0
7.408737317971535,73,sent,1500,0.0,0,1.3910085310520919,91159.44205535852,135290.0
7.425083290040572,71,acked,1500,0.2796209489543222,0.07762094895432217,1,91159.44205535852,135290.0
7.513781641729536,72,acked,1500,0.23668181220064394,0.034681812200643924,1,91159.44205535852,786296.155683895
7.540374806414177,74,sent,1500,0.0,0,1,154936.59641801333,786296.155683895
7.610737317971535,73,acked,1500,0.202,0,1,154936.59641801333,786296.155683895
7.617825843015139,75,sent,1500,0.0,0,1,154936.59641801333,786296.155683895
7.6952768796161015,76,sent,1500,0.0,0,1,154936.59641801333,786296.155683895
7.742374806414177,74,acked,1500,0.202,0,1,154936.59641801333,786296.155683895
7.772727916217064,77,sent,1500,0.0,0,1,154936.59641801333,786296.155683895
7.819825843015139,75,acked,1500,0.202,0,1,154936.59641801333,786296.155683895
7.850178952818026,78,sent,1500,0.0,0,1,154936.59641801333,786296.155683895
7.8972768796161015,76,acked,1500,0.202,0,1,154936.59641801333,786296.155683895
7.927629989418988,79,sent,1500,0.0,0,1,99182.44815022578,786296.155683895
7.974727916217064,77,acked,1500,0.202,0,1,99182.44815022578,786296.155683895
8.048619138444876,80,sent,1500,0.0,0,1,99182.44815022578,786296.155683895
8.052178952818027,78,acked,1500,0.202,0,1,99182.44815022578,786296.155683895
8.129629989418989,79,acked,1500,0.202,0,1,99182.44815022578,786296.155683895
8.169608287470762,81,sent,1500,0.0,0,1,206643.8667722522,786296.155683895
8.22767921010417,82,sent,1500,0.0,0,1,206643.8667722522,786296.155683895
8.250619138444877,80,acked,1500,0.202,0,1,206643.8667722522,786296.155683895
8.28575013273758,83,sent,1500,0.0,0,1,206643.8667722522,786296.155683895
8.343821055370988,84,sent,1500,0.0,0,1,206643.8667722522,786296.155683895
8.371608287470764,81,acked,1500,0.202,0,1,206643.8667722522,786296.155683895
8.401891978004397,85,sent,1500,0.0,0,1,111429.56704065487,786296.155683895
8.429679210104172,82,acked,1500,0.202,0,1,111429.56704065487,786296.155683895
8.487750132737581,83,acked,1500,0.202,0,1,111429.56704065487,786296.155683895
8.509583323476662,86,sent,1500,0.0,0,1,111429.56704065487,786296.155683895
8.54582105537099,84,acked,1500,0.202,0,1,111429.56704065487,786296.155683895
8.603891978004398,85,acked,1500,0.202,0,1,111429.56704065487,786296.155683895
8.617274668948927,87,sent,1500,0.0,0,1,111429.56704065487,786296.155683895
8.711583323476663,86,acked,1500,0.202,0,1,111429.56704065487,786296.155683895
8.724966014421192,88,sent,1500,0.0,0,1,233946.86090053123,786296.155683895
8.776259713998131,89,sent,1500,0.0,0,1,233946.86090053123,786296.155683895
8.819274668948928,87,acked,1500,0.202,0,1,233946.86090053123,786296.155683895
8.827553413575071,90,sent,1500,0.0,0,1,233946.86090053123,786296.155683895
8.87884711315201,91,sent,1500,0.0,0,1,233946.86090053123,786296.155683895
8.926966014421193,88,acked,1500,0.202,0,1,233946.86090053123,786296.155683895
8.93014081272895,92,sent,1500,0.0,0,1,233946.86090053123,786296.155683895
8.978259713998133,89,acked,1500,0.202,0,1,233946.86090053123,786296.155683895
8.98143451230589,93,sent,1500,0.0,0,1,161895.70035707045,786296.155683895
9.029553413575073,90,acked,1500,0.202,0,1,161895.70035707045,786296.155683895
9.05555630784174,94,sent,1500,0.0,0,1,161895.70035707045,786296.155683895
9.080847113152013,91,acked,1500,0.202,0,1,161895.70035707045,786296.155683895
9.129678103377591,95,sent,1500,0.0,0,1,161895.70035707045,786296.155683895
9.132140812728952,92,acked,1500,0.202,0,1,161895.70035707045,786296.155683895
9.183434512305892,93,acked,1500,0.202,0,1,161895.70035707045,786296.155683895
9.203799898913442,96,sent,1500,0.0,0,1,320997.36798785976,786296.155683895
9.241183383006227,97,sent,1500,0.0,0,1,320997.36798785976,786296.155683895
9.257556307841742,94,acked,1500,0.202,0,1,320997.36798785976,786296.155683895
9.278566867099013,98,sent,1500,0.0,0,1,320997.36798785976,786296.155683895
9.315950351191798,99,sent,1500,0.0,0,1,320997.36798785976,786296.155683895
9.331678103377593,95,acked,1500,0.202,0,1,320997.36798785976,786296.155683895
9.353333835284584,100,sent,1500,0.0,0,1,320997.36798785976,786296.155683895
9.39071731937737,101,sent,1500,0.0,0,1,320997.36798785976,786296.155683895
9.405799898913443,96,acked,1500,0.202,0,1,320997.36798785976,786296.155683895
9.428100803470155,102,sent,1500,0.0,0,1,176236.6898445674,786296.155683895
9.443183383006229,97,acked,1500,0.202,0,1,176236.6898445674,786296.155683895
9.480566867099014,98,acked,1500,0.202,0,1,176236.6898445674,786296.155683895
9.496191051934215,103,sent,1500,0.0,0,1,176236.6898445674,786296.155683895
9.5179503511918,99,acked,1500,0.202,0,1,176236.6898445674,786296.155683895
9.555333835284586,100,acked,1500,0.202,0,1,176236.6898445674,786296.155683895
9.564281300398275,104,sent,1500,0.0,0,1,176236.6898445674,786296.155683895
9.592717319377371,101,acked,1500,0.202,0,1,176236.6898445674,786296.155683895
9.630100803470157,102,acked,1500,0.202,0,1,176236.6898445674,786296.155683895
9.632371548862334,105,sent,1500,0.0,0,1,176236.6898445674,786296.155683895
9.698191051934216,103,acked,1500,0.202,0,1,176236.6898445674,786296.155683895
9.700461797326394,106,sent,1500,0.0,0,1,384553.191504342,786296.155683895
9.731666843247497,107,sent,1500,0.0,0,1,384553.191504342,786296.155683895
9.7628718891686,108,sent,1500,0.0,0,1,384553.191504342,786296.155683895
9.766281300398276,104,acked,1500,0.202,0,1,384553.191504342,786296.155683895
9.794076935089704,109,sent,1500,0.0,0,1,384553.191504342,786296.155683895
9.825281981010807,110,sent,1500,0.0,0,1,384553.191504342,786296.155683895
9.834371548862336,105,acked,1500,0.202,0,1,384553.191504342,786296.155683895
9.85648702693191,111,sent,1500,0.0,0,1,384553.191504342,786296.155683895
9.887692072853014,112,sent,1500,0.0,0,1,384553.191504342,786296.155683895
9.902461797326396,106,acked,1500,0.202,0,1,384553.191504342,786296.155683895
9.918897118774117,113,sent,1500,0.0,0,1,222327.0175992554,786296.155683895
9.933666843247499,107,acked,1500,0.202,0,1,222327.0175992554,786296.155683895
9.964871889168602,108,acked,1500,0.202,0,1,222327.0175992554,786296.155683895
9.972871665500731,114,sent,1500,0.0,0,1,222327.0175992554,786296.155683895
9.996076935089706,109,acked,1500,0.202,0,1,222327.0175992554,786296.155683895
10.026846212227346,115,sent,1500,0.0,0,1,222327.0175992554,786296.155683895
10.027281981010809,110,acked,1500,0.202,0,1,222327.0175992554,786296.155683895
10.058487026931912,111,acked,1500,0.202,0,1,222327.0175992554,786296.155683895
10.08082075895396,116,sent,1500,0.0,0,1,222327.0175992554,786296.155683895
10.089692072853016,112,acked,1500,0.202,0,1,222327.0175992554,786296.155683895
10.120897118774119,113,acked,1500,0.202,0,1,222327.0175992554,786296.155683895
10.134795305680575,117,sent,1500,0.0,0,1,222327.0175992554,786296.155683895
10.174871665500733,114,acked,1500,0.202,0,1,222327.0175992554,786296.155683895
10.188769852407189,118,sent,1500,0.0,0,1,485013.7740249454,786296.155683895
10.213511417786696,119,sent,1500,0.0,0,1,485013.7740249454,786296.155683895
10.228846212227348,115,acked,1500,0.202,0,1,485013.7740249454,786296.155683895
10.238252983166204,120,sent,1500,0.0,0,1,485013.7740249454,786296.155683895
10.262994548545711,121,sent,1500,0.0,0,1,485013.7740249454,786296.155683895
10.282820758953962,116,acked,1500,0.202,0,1,485013.7740249454,786296.155683895
10.287736113925218,122,sent,1500,0.0,0,1,485013.7740249454,786296.155683895
10.312477679304726,123,sent,1500,0.0,0,1,485013.7740249454,786296.155683895
10.336795305680576,117,acked,1500,0.202,0,1,485013.7740249454,786296.155683895
10.337219244684233,124,sent,1500,0.0,0,1,485013.7740249454,786296.155683895
10.36196081006374,125,sent,1500,0.0,0,1,485013.7740249454,786296.155683895
10.386702375443248,126,sent,1500,0.0,0,1,485013.7740249454,786296.155683895
10.39076985240719,118,acked,1500,0.202,0,1,485013.7740249454,786296.155683895
10.411443940822755,127,sent,1500,0.0,0,1,278849.91000862163,786296.155683895
10.415511417786698,119,acked,1500,0.202,0,1,278849.91000862163,786296.155683895
10.440252983166205,120,acked,1500,0.202,0,1,278849.91000862163,786296.155683895
10.454477843898532,128,sent,1500,0.0,0,1,278849.91000862163,786296.155683895
10.464994548545713,121,acked,1500,0.202,0,1,278849.91000862163,786296.155683895
10.48973611392522,122,acked,1500,0.202,0,1,278849.91000862163,786296.155683895
10.49751174697431,129,sent,1500,0.0,0,1,278849.91000862163,786296.155683895
10.514477679304727,123,acked,1500,0.202,0,1,278849.91000862163,786296.155683895
10.539219244684235,124,acked,1500,0.202,0,1,278849.91000862163,786296.155683895
10.540545650050086,130,sent,1500,0.0,0,1,278849.91000862163,786296.155683895
10.563960810063742,125,acked,1500,0.202,0,1,278849.91000862163,786296.155683895
10.583579553125864,131,sent,1500,0.0,0,1,278849.91000862163,786296.155683895
10.58870237544325,126,acked,1500,0.202,0,1,278849.91000862163,786296.155683895
10.613443940822757,127,acked,1500,0.202,0,1,278849.91000862163,786296.155683895
10.62661345620164,132,sent,1500,0.0,0,1,278849.91000862163,786296.155683895
10.656477843898534,128,acked,1500,0.202,0,1,278849.91000862163,786296.155683895
10.669647359277418,133,sent,1500,0.0,0,1,603326.4708667696,786296.155683895
10.689537088270678,134,sent,1500,0.0,0,1,603326.4708667696,786296.155683895
10.699511746974311,129,acked,1500,0.202,0,1,603326.4708667696,786296.155683895
10.709426817263937,135,sent,1500,0.0,0,1,603326.4708667696,786296.155683895
10.729316546257197,136,sent,1500,0.0,0,1,603326.4708667696,786296.155683895
10.742545650050088,130,acked,1500,0.202,0,1,603326.4708667696,786296.155683895
10.749206275250456,137,sent,1500,0.0,0,1,603326.4708667696,786296.155683895
10.769096004243716,138,sent,1500,0.0,0,1,603326.4708667696,786296.155683895
10.785579553125865,131,acked,1500,0.202,0,1,603326.4708667696,786296.155683895
10.788985733236975,139,sent,1500,0.0,0,1,603326.4708667696,786296.155683895
10.808875462230235,140,sent,1500,0.0,0,1,603326.4708667696,786296.155683895
10.828613456201643,132,acked,1500,0.202,0,1,603326.4708667696,786296.155683895
10.828765191223495,141,sent,1500,0.0,0,1,603326.4708667696,786296.155683895
10.848654920216754,142,sent,1500,0.0,0,1,603326.4708667696,786296.155683895
10.868544649210014,143,sent,1500,0.0,0,1,603326.4708667696,786296.155683895
10.87164735927742,133,acked,1500,0.202,0,1,603326.4708667696,786296.155683895
10.888434378203273,144,sent,1500,0.0,0,1,353540.8584969983,786296.155683895
10.89153708827068,134,acked,1500,0.202,0,1,353540.8584969983,786296.155683895
10.911426817263939,135,acked,1500,0.202,0,1,353540.8584969983,786296.155683895
10.922376706824116,145,sent,1500,0.0,0,1,353540.8584969983,786296.155683895
10.931316546257198,136,acked,1500,0.202,0,1,353540.8584969983,786296.155683895
10.951206275250458,137,acked,1500,0.202,0,1,353540.8584969983,786296.155683895
10.956319035444958,146,sent,1500,0.0,0,1,353540.8584969983,786296.155683895
10.971096004243718,138,acked,1500,0.202,0,1,353540.8584969983,786296.155683895
10.9902613640658,147,sent,1500,0.0,0,1,353540.8584969983,786296.155683895
10.990985733236977,139,acked,1500,0.202,0,1,353540.8584969983,786296.155683895
11.010875462230237,140,acked,1500,0.202,0,1,353540.8584969983,786296.155683895
11.024203692686642,148,sent,1500,0.0,0,1,353540.8584969983,786296.155683895
11.030765191223496,141,acked,1500,0.202,0,1,353540.8584969983,786296.155683895
11.050654920216756,142,acked,1500,0.202,0,1,353540.8584969983,786296.155683895
11.058146021307484,149,sent,1500,0.0,0,1,353540.8584969983,786296.155683895
11.070544649210015,143,acked,1500,0.202,0,1,353540.8584969983,786296.155683895
11.090434378203275,144,acked,1500,0.202,0,1,353540.8584969983,786296.155683895
11.092088349928327,150,sent,1500,0.0,0,1,353540.8584969983,786296.155683895
11.124376706824117,145,acked,1500,0.202,0,1,353540.8584969983,786296.155683895
11.126030678549169,151,sent,1500,0.0,0,1,784981.8417272515,786296.155683895
11.141317656364599,152,sent,1500,0.0,0,1,784981.8417272515,786296.155683895
11.15660463418003,153,sent,1500,0.0,0,1,784981.8417272515,786296.155683895
11.15831903544496,146,acked,1500,0.202,0,1,784981.8417272515,786296.155683895
11.17189161199546,154,sent,1500,0.0,0,1,784981.8417272515,786296.155683895
11.18717858981089,155,sent,1500,0.0,0,1,784981.8417272515,786296.155683895
11.192261364065802,147,acked,1500,0.202,0,1,784981.8417272515,786296.155683895
11.20246556762632,156,sent,1500,0.0,0,1,784981.8417272515,786296.155683895
11.21775254544175,157,sent,1500,0.0,0,1,784981.8417272515,786296.155683895
11.226203692686644,148,acked,1500,0.202,0,1,784981.8417272515,786296.155683895
11.23303952325718,158,sent,1500,0.0,0,1,784981.8417272515,786296.155683895
11.24832650107261,159,sent,1500,0.0,0,1,784981.8417272515,786296.155683895
11.260146021307486,149,acked,1500,0.202,0,1,784981.8417272515,786296.155683895
11.26361347888804,160,sent,1500,0.0,0,1,784981.8417272515,786296.155683895
11.27890045670347,161,sent,1500,0.0,0,1,784981.8417272515,786296.155683895
11.294088349928328,150,acked,1500,0.202,0,1,784981.8417272515,786296.155683895
11.2941874345189,162,sent,1500,0.0,0,1,784981.8417272515,786296.155683895
11.30947441233433,163,sent,1500,0.0,0,1,784981.8417272515,786296.155683895
11.32476139014976,164,sent,1500,0.0,0,1,784981.8417272515,786296.155683895
11.32803067854917,151,acked,1500,0.202,0,1,784981.8417272515,786296.155683895
11.34004836796519,165,sent,1500,0.0,0,1,784981.8417272515,786296.155683895
11.3433176563646,152,acked,1500,0.202,0,1,784981.8417272515,786296.155683895
11.35533534578062,166,sent,1500,0.0,0,1,460863.0600620635,786296.155683895
11.35860463418003,153,acked,1500,0.202,0,1,460863.0600620635,786296.155683895
11.373891611995461,154,acked,1500,0.202,0,1,460863.0600620635,786296.155683895
11.381373449156456,167,sent,1500,0.0,0,1,460863.0600620635,786296.155683895
11.389178589810891,155,acked,1500,0.202,0,1,460863.0600620635,786296.155683895
11.404465567626321,156,acked,1500,0.202,0,1,460863.0600620635,786296.155683895
11.407411552532292,168,sent,1500,0.0,0,1,460863.0600620635,786296.155683895
11.419752545441751,157,acked,1500,0.202,0,1,460863.0600620635,786296.155683895
11.433449655908127,169,sent,1500,0.0,0,1,460863.0600620635,786296.155683895
11.435039523257181,158,acked,1500,0.202,0,1,460863.0600620635,786296.155683895
11.450326501072611,159,acked,1500,0.202,0,1,460863.0600620635,786296.155683895
11.459487759283963,170,sent,1500,0.0,0,1,460863.0600620635,786296.155683895
11.465613478888041,160,acked,1500,0.202,0,1,460863.0600620635,786296.155683895
11.480900456703472,161,acked,1500,0.202,0,1,460863.0600620635,786296.155683895
11.485525862659799,171,sent,1500,0.0,0,1,460863.0600620635,786296.155683895
11.496187434518902,162,acked,1500,0.202,0,1,460863.0600620635,786296.155683895
11.511474412334332,163,acked,1500,0.202,0,1,460863.0600620635,786296.155683895
11.511563966035634,172,sent,1500,0.0,0,1,460863.0600620635,786296.155683895
11.526761390149762,164,acked,1500,0.202,0,1,460863.0600620635,786296.155683895
11.53760206941147,173,sent,1500,0.0,0,1,460863.0600620635,786296.155683895
