timestamp,target_send_rate,send_rate,recv_rate,latency,loss,reward,action,bytes_sent,bytes_acked,bytes_lost,MI,send_start_time,send_end_time,recv_start_time,recv_end_time,latency_increase,packet_size,min_lat,sent_latency_inflation,latency_ratio,send_ratio,bandwidth,queue_delay,packet_in_queue,queue_size,recv_ratio,srtt
0.340199,388008.0,388008.0,508788.0,0.312942,0.0,-156.236,0.9196365475654602,16500,1500,0,0.340199,0.0,0.340199,0.316613,0.340199,-0.007341694707861723,1500,0.31294244735393084,-0.021580603961818445,1.0,0.7626133564199973,1634500.0,0.0036708473539308656,0,49,1.3112804694299975,0.31569558286937893
0.662418,744835.0,744835.0,388008.0,0.309272,0.0,-189.7652,-0.6113294363021851,30000,15000,0,0.322219,0.340199,0.662418,0.340199,0.64947,0.0,1500,0.3092715999999999,0.0,1.0,1.9196365475654587,1634500.0,0.0,0,49,0.5209319447831051,0.31096159299462833
0.999898,462249.0,462249.0,689301.0,0.309272,0.047619047619047616,-192.2054,1.0741558074951172,19500,30000,1500,0.33748,0.662418,0.999898,0.64947,0.997649,0.0,1500,0.3092715999999999,0.0,1.0,0.6706055555559678,1634500.0,0.0,0,49,1.491189555044689,0.3093885623174948
1.325313,958776.0,958776.0,481427.0,0.309272,0.0,-160.9922,-0.560177206993103,39000,19500,0,0.325415,0.999898,1.325313,0.997649,1.321686,5.551115123125783e-17,1500,0.30927159999999987,1.7058580553383671e-16,1.0,1.9915284376877835,1634500.0,0.0,0,49,0.502126899659553,0.3092922134485724
1.657274,614530.0,614530.0,938555.0,0.309272,0.0,-20.1971,1.1521153450012207,25500,39000,0,0.33196099999999995,1.325313,1.657274,1.321686,1.654112,0.0,1500,0.30927159999999987,0.0,1.0000000000000004,0.6547623389274154,1634500.0,0.0,0,49,1.5272717145554342,0.30927224026539935
1.974845,1322540.0,1322540.0,614530.0,0.309272,0.0,-119.9965,-0.7059021592140198,52500,24000,0,0.31757100000000005,1.657274,1.974845,1.654112,1.966545,0.0,1500,0.30927159999999987,0.0,1.0000000000000004,2.1521153450012482,1634500.0,0.0,0,49,0.4646591096163668,0.3092716755942705
2.299891,775273.0,775273.0,1261075.0,0.309272,0.027777777777777776,23.5835,1.3689757585525513,31500,52500,1500,0.32504600000000017,1.974845,2.299891,1.966545,2.299595,0.0,1500,0.30927159999999987,0.0,1.0000000000000004,0.6147715190037687,1634500.0,0.0,0,49,1.6266205721769453,0.3092716007059447
2.620048,1836603.0,1836603.0,795178.0,0.30931,0.0,-64.3955,-0.7103162407875061,73500,31500,0,0.320157,2.299891,2.620048,2.299595,2.616505,7.34449105293522e-05,1500,0.30927159999999987,0.00022940334358761462,1.0001243927460868,2.3096744558687776,1634500.0,3.8471143610588175e-05,5.2820110754489,49,0.43296144937614284,0.3093725867947282
2.944119,1073838.0,1073838.0,1634500.0,0.328257,0.0,175.1682,1.143660068511963,43500,66000,0,0.324071,2.620048,2.944119,2.616505,2.939539,0.01777366834809979,1500,0.30927159999999987,0.05484496604192632,1.061387820193751,0.6569828289043969,1634500.0,0.018985509371833513,0,49,1.5221097964883317,0.339985466202215
3.282963,2301945.0,2301945.0,1293639.0,0.318997,0.0,79.4435,-0.4764917194843292,97500,55500,0,0.3388439999999999,2.944119,3.282963,2.939539,3.282757,-0.017687600372808254,1500,0.30927159999999987,-0.05219984057215945,1.0314453466333364,1.7794334754363141,1634500.0,0.009725152665846398,18.556681627757772,49,0.5619766143574441,0.3125262364719881
3.61393,1559064.0,1559064.0,1634500.0,0.366747,0.0,136.6785,-0.10626043379306793,64500,67500,0,0.3309669999999998,3.282963,3.61393,3.282757,3.613133,0.047895993035853845,1500,0.30927159999999987,0.14471492590066512,1.185840509257962,0.9538474462371443,1634500.0,0.05747519164302461,16.814431374047448,49,1.0483856762891424,0.3987011387033772
3.988582,1409310.0,1409310.0,1634500.0,0.438241,0.0,65.1844,-0.08100804686546326,66000,76500,0,0.3746520000000002,3.61393,3.988582,3.613133,3.98756,0.002864491572198369,1500,0.30927159999999987,0.007645749987480844,1.4170098390487496,0.8622268474039436,1634500.0,0.12896930013834904,8.895179197292055,49,1.1597875930341,0.4375289321140312
4.439606,1303700.0,1303700.0,1634500.0,0.400475,0.016129032258064516,70.6918,0.5248316526412964,73500,91500,1500,0.4510240000000003,3.988582,4.439606,3.98756,4.435403,-0.04393112860016801,1500,0.30927159999999987,-0.09740305399701932,1.2948988588075154,0.797613717959,1634500.0,0.09120384190157424,0,49,1.2537397207245666,0.36674292051187163
4.850085,1987922.0,1987922.0,1525983.0,0.32181,0.0,148.1921,-0.27076438069343567,102000,78000,0,0.4104789999999996,4.439606,4.850085,4.435403,4.84432,-0.015940380742125282,1500,0.30927159999999987,-0.038833628340142666,1.040542154886694,1.3027156711177776,1634500.0,0.012538537109255503,11.9115834242766,49,0.7676272130371806,0.3190412709388537
5.179934,1564352.0,1564352.0,1634500.0,0.35626,0.0,147.165,0.06863284111022949,64500,67500,0,0.3298490000000003,4.850085,5.179934,4.84432,5.174696,0.029367943316955025,1500,0.30927159999999987,0.08903448206414254,1.1519334762943882,0.9570827308372065,1634500.0,0.04698870930712735,10.206014548883099,49,1.044841754824321,0.3758436999211614
5.546025,1671718.0,1671718.0,1634500.0,0.391454,0.0,111.9711,-0.18176807463169098,76500,75000,0,0.36609099999999994,5.179934,5.546025,5.174696,5.541781,-0.005288340333414632,1500,0.30927159999999987,-0.014445444039347641,1.2657295910966024,1.0227700378321851,1634500.0,0.08218261580579181,10.274328097300247,49,0.9777368939351729,0.3871091776357898
5.95321,1414590.0,1414590.0,1634500.0,0.381133,0.017543859649122806,87.2049,0.1705993115901947,72000,84000,1500,0.40718500000000013,5.546025,5.95321,5.541781,5.952916,0.003475092017858894,1500,0.30927159999999987,0.008534429473257265,1.2323558792828835,0.8654574952457741,1634500.0,0.07186107455522409,2.9900536111834173,49,1.1554582466421626,0.3833215914521101
6.344533,1655918.0,1655918.0,1634500.0,0.351466,0.0,151.9593,-0.06336236000061035,81000,79500,0,0.39132299999999987,5.95321,6.344533,5.952916,6.342025,-0.028596781397735693,1500,0.30927159999999987,-0.07307706263895192,1.1364314156596271,1.0131039481452815,1634500.0,0.042194362211317754,2.5201215170859173,49,0.9870655442916088,0.33314573358688027
6.706711,1557248.0,1557248.0,1634500.0,0.330747,0.0392156862745098,94.2472,0.2659606337547302,70500,73500,3000,0.3621780000000001,6.344533,6.706711,6.342025,6.701768,-0.0025134043428335917,1500,0.30927159999999987,-0.0069397033547765954,1.0694376125879441,0.9527363260673511,1634500.0,0.021475081545253488,0,49,1.0496083466532036,0.32709591811248534
7.047583,1971414.0,1971414.0,1606610.0,0.312098,0.0,182.7368,-0.1182214766740799,84000,69000,0,0.34087200000000006,6.706711,7.047583,6.701768,7.045349,-0.0044737119074168,1500,0.30927159999999987,-0.013124313349420812,1.0091402322589231,1.2270644214733895,1634500.0,0.0028268142550886065,9.399483264572908,49,0.8149531373416048,0.31084273295489956
7.367494,1762991.0,1762991.0,1634500.0,0.341894,0.0,161.5316,-0.29534390568733215,70500,64500,0,0.3199109999999994,7.047583,7.367494,7.045349,7.361042,0.026975907920240516,1500,0.30927159999999987,0.08432318223401278,1.1054801934048144,1.0786116241808275,1634500.0,0.0326220281826163,10.922965698369595,49,0.927117766563539,0.35947645544058676
7.72017,1361021.0,1361021.0,1634500.0,0.377504,0.04,45.9213,0.11457255482673645,60000,72000,3000,0.35267600000000066,7.367494,7.72017,7.361042,7.713443,0.006263877456217759,1500,0.30927159999999987,0.017760981033419096,1.2206227001112486,0.8326835981125382,1634500.0,0.06823233545972598,3.159330329679566,49,1.2009363487724767,0.3831773727514375
