trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
0.3217472541636811,183.69072000000006,0.2688798429553005,0.2685659692326651,0.4465111125393828,0.011922503725782407,-8.141982953266217,-53.00062471135351
