trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
6.874434354924103,134.19218,5.419377199772569,5.296052003960079,0.3400054664773681,0.03144375553587242,62.951549918068345,-17.693866573054393
