trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
22.60029221796694,172.14053999999996,17.01269243547552,16.932038081819094,0.3858553294672614,0.016152923749735537,-12.622473373521741,-43.56340808571005
