timestamp,target_send_rate,send_rate,recv_rate,latency,loss,reward,action,bytes_sent,bytes_acked,bytes_lost,MI,send_start_time,send_end_time,recv_start_time,recv_end_time,latency_increase,packet_size,min_lat,sent_latency_inflation,latency_ratio,send_ratio,bandwidth,queue_delay,packet_in_queue,queue_size,recv_ratio,srtt
0.36909858,325116.0,325116.0,0.0,0.36909858,0.0,-369.09858,-2.062668561935425,15000,0,0,0.36909858,0.0,0.36909858,0.36909858,0.36909858,0.0,1500,0.36909858,0.0,1.0,1.0,37340550.0,0.0,1,6181,0.0,0.36909858
0.821269226888403,106155.0,106155.0,325116.0,0.36909858000000006,0.0,-365.3964527204547,1.7145023345947266,6000,15000,0,0.45217064688840297,0.36909858,0.821269226888403,0.36909858,0.73819716,0.0,1500,0.36909858,0.0,1.0000000000000002,0.32651264078280134,37340550.0,0.0,1,6181,3.0626685619354244,0.36909858
1.1960649831981136,288157.0,288157.0,106155.0,0.36909858,0.0,-367.8897886454416,-0.06448003649711609,13500,6000,0,0.3747957563097106,0.821269226888403,1.1960649831981136,0.73819716,1.1903678068884032,0.0,1500,0.36909858,0.0,1.0,2.71450233459473,37340550.0,0.0,1,6181,0.36839165222132625,0.36909858
1.5950275835536383,270702.0,270702.0,288157.0,0.36909858,0.0,-365.81731304601334,0.6727622151374817,13500,13500,0,0.39896260035552467,1.1960649831981136,1.5950275835536383,1.1903678068884032,1.5651635631981138,0.0,1500,0.36909858,0.0,1.0,0.9394257907275558,34093991.99878817,0.0,1,6181,1.0644800364971152,0.36909858
1.9660357781588225,452820.0,452820.0,270702.0,0.36909858,0.0,-366.0160731971629,-0.8220826387405396,21000,13500,0,0.3710081946051842,1.5950275835536383,1.9660357781588225,1.5651635631981138,1.9641261635536384,0.0,1500,0.36909858,0.0,1.0,1.6727622151374855,34093991.99878817,0.0,1,6181,0.5978135989386928,0.36909858
2.3523258297134397,248518.0,248518.0,452820.0,0.36909858000000006,0.0,-363.94227909230983,1.61476469039917,12000,21000,0,0.38629005155461726,1.9660357781588225,2.3523258297134397,1.9641261635536384,2.3351343581588226,0.0,1500,0.36909858,0.0,1.0000000000000002,0.5488225279898482,34093991.99878817,0.0,1,6181,1.8220826387405464,0.36909858
2.7401279860811174,649816.0,649816.0,266827.0,0.36909858,0.0,-366.06020024664,-0.6005129814147949,31500,13500,0,0.3878021563676777,2.3523258297134397,2.7401279860811174,2.3351343581588226,2.7398911790642817,0.0,1500,0.36909858,0.0,1.0,2.43534639146595,34093991.99878817,0.0,1,6181,0.4106192053435376,0.36909858
3.1243599390017196,406005.0,406005.0,649816.0,0.36909858000000006,0.0,-361.69907283175155,1.8694947957992554,19500,30000,0,0.3842319529206022,2.7401279860811174,3.1243599390017196,2.7398911790642817,3.1092265660811176,0.0,1500,0.36909858,0.0,1.0000000000000002,0.6247996808598348,29634598.986691885,0.0,1,6181,1.6005129814148162,0.36909858
3.4951663081601514,1165029.0,1165029.0,406005.0,0.36909858000000006,0.0,-364.4753702827584,-0.5597460269927979,54000,19500,0,0.3708063691584318,3.1243599390017196,3.4951663081601514,3.1092265660811176,3.4934585190017198,5.551115123125783e-17,1500,0.36909858,1.4970387740977548e-16,1.0000000000000002,2.8694947957993158,29634598.986691885,0.0,1,6181,0.348493400811847,0.36909858
3.864676488849196,746935.0,746935.0,1165029.0,0.36909857999999995,0.0,-355.832303776486,1.4834340810775757,34500,54000,0,0.3695101806890446,3.4951663081601514,3.864676488849196,3.4934585190017198,3.8642648881601516,0.0,1500,0.36909857999999995,0.0,1.0,0.6411300190505886,29634598.986691885,0.0,1,6181,1.559746026992841,0.36909858
4.239886078198663,1854963.0,1854963.0,746935.0,0.36909858,0.0,-360.5931720720881,-0.8122341632843018,87000,34500,0,0.3752095893494669,3.864676488849196,4.239886078198663,3.8642648881601516,4.233775068849195,0.0,1500,0.36909857999999995,0.0,1.0000000000000002,2.4834340810775775,29634598.986691885,0.0,1,6181,0.402668227684986,0.36909858
4.6150406361081595,1023578.0,1023578.0,1854963.0,0.36909858,0.0,-347.9759600783562,2.0445141792297363,48000,87000,0,0.3751545579094966,4.239886078198663,4.6150406361081595,4.233775068849195,4.608984658198662,0.0,1500,0.36909857999999995,0.0,1.0000000000000002,0.551805070371109,58634089.46277636,0.0,1,6181,1.8122341632842618,0.36909858
4.984710017649133,3116298.0,3116298.0,1023578.0,0.36909858,0.0,-357.44301122771515,-0.6837394833564758,144000,48000,0,0.36966938154097306,4.6150406361081595,4.984710017649133,4.608984658198662,4.984139216108159,0.0,1500,0.36909857999999995,0.0,1.0000000000000002,3.0445141792294925,58634089.46277636,0.0,1,6181,0.32845962972426707,0.36909858
5.354276009407911,1850820.0,1850820.0,3116298.0,0.3690985800000001,0.0,-333.6130356057944,1.8013503551483154,85500,144000,0,0.3695659917587788,4.984710017649133,5.354276009407911,4.984139216108159,5.353808597649132,0.0,1500,0.36909857999999995,0.0,1.0000000000000004,0.5939161075005459,58634089.46277636,0.0,1,6181,1.6837394833563775,0.36909858
5.724589640680179,5184794.0,5184794.0,1850820.0,0.36909858,0.0,-348.0231436008555,-0.7124171257019043,240000,85500,0,0.3703136312722677,5.354276009407911,5.724589640680179,5.353808597649132,5.723374589407911,0.0,1500,0.36909857999999995,0.0,1.0000000000000002,2.8013503551481893,58634089.46277636,0.0,1,6181,0.356970700991487,0.36909858
