trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
7.60088272950674,6.28002,7.532573726073328,7.514234646857832,0.014254266133459478,0.0028146574614975606,513.8182673508255,474.41654922232624
