trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
8.962549505367337,96.37508000000001,8.484893539509038,8.485297869216993,0.21938906605239833,0.006364322081840457,252.41186203480083,241.25751990875656
