trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
34.85296075745404,163.46958,22.59375690900157,21.816669468886676,0.44753186466739925,0.044915374265278696,-143.78100462376494,-224.38103294267353
