trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
6.931302041893152,127.96759999999996,3.812499380564268,3.7435795697431975,0.38673878108295945,0.026440037771482516,-53.68906803855459,-169.5700586427456
