trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
5.560654978388174,189.60916999999998,1.6259056162061378,1.6381386817078651,0.8953956681147387,0.005168594634506474,-460.0162656139316,-758.43557962829
