trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
0.7648606556642352,15.24686,0.7529448131071417,0.7197384265567204,0.03493795612779351,0.04410201912858658,383.67159207446787,347.3609797362941
