trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
15.425855359650548,74.66349000000001,6.416460359363043,6.398171675086425,0.24206010620428797,0.007792531637678457,8.687919583329386,-50.26050503432215
