trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
12.463174177267511,135.66554999999994,6.66540016512373,6.667286193330879,0.4425132518097435,0.00870191442117263,-86.39689303420042,-192.43762082507988
