trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
6.063567797828834,194.14465999999996,5.20380362876469,5.010750491729807,0.5093781668444103,0.04935803797954952,-108.29656042023541,-194.9092452246917
