bandwidth_lower_bound_min,bandwidth_lower_bound_max,bandwidth_upper_bound_min,bandwidth_upper_bound_max,delay_min,delay_max,queue_min,queue_max,loss_min,loss_max,T_s_min,T_s_max,delay_noise_min,delay_noise_max,duration_min,duration_max,weight
0.1,0.1,0.1,100,2,200,0.2,3,0,0.05,0,15,0,0,30,30,0.7
0.1,0.1,0.22391397790244863,0.22391397790244863,150.7535784985648,150.7535784985648,2.601351487275335,2.601351487275335,0,0,11.628673409915441,11.628673409915441,0.0,0.0,30,30,0.3
