trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
30.86787941270774,151.64289,15.779259484990162,15.215760140871593,0.46361931099778103,0.045452240924761744,-177.74333909667394,-308.0578802163328
