trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
0.16001878186752197,2.26493,0.13935710097591805,0.09450653974228929,0.01695091377760041,0.32183908045977017,245.42589492997004,-365.3308020839598
