trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
0.23584614160185147,172.63401999999996,0.22494103172412813,0.21511026133707137,0.46682252474031255,0.05693950177935947,-67.648585861311,-124.66213779627266
