trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
40.083959054689885,165.00893,18.690028770877255,18.689382738904428,0.47530607300507927,0.011001005928557683,-171.31050852000988,-264.1801306922367
