trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
14.740348503529068,196.58289999999997,5.359156077602798,5.407753075942568,0.5990314434807033,0.004105396730611277,-322.4159183815384,-423.80854557947714
