trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
7.260548698714848,127.96759999999996,2.4006074259907586,2.384288652534327,0.3895364384160216,0.015164139310114955,-168.3615304777547,-255.6699191309391
