trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
27.57510910734422,182.80647,7.2396036183423975,6.878433946179139,0.4344985121470517,0.061439858555721316,-284.54555139558545,-432.6564390490193
