trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
1.1223782692224689,135.24146999999996,0.6774093467412337,0.6763856033632369,0.43227248537208807,0.010632014176018889,-50.09300814002472,-152.21849024180852
