trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
21.07888891419412,99.82457,18.741322554941572,18.63080762847916,0.2284878266945792,0.012507203380786702,210.58472554970425,188.42826165484746
