trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
4.875699904107165,172.60196,2.3424324839449957,2.2693184269582414,0.573993469576267,0.04269125683060104,-206.2084539709573,-426.65878656929175
