trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
21.526839725766674,193.21834,10.437284380588109,10.153632447813441,0.39753499102452844,0.03970413520867666,-162.33680839365283,-241.10668307826828
