trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
6.058846349733517,186.18158999999997,1.7549199400764268,1.715735043210737,0.41531125119347356,0.03441987690904946,-274.1321579220323,-342.56175318261666
