trace_average_bandwidth,trace_average_latency,average_sending_rate,average_throughput,average_latency,loss_rate,mi_level_reward,pkt_level_reward
67.44729416189206,90.26016000000001,58.73285318518959,58.534749405814246,0.21836600390554528,0.009371254222512837,209.27861304009897,196.8210480059554
